material_id,formula,chemsys,elements,nelements,nsites,volume,density,crystal_system,spacegroup_symbol,spacegroup_number,band_gap,is_gap_direct,is_metal,efermi,e_electronic,e_ionic,e_total,n_refractive,weighted_work_function,weighted_surface_energy,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,equilibrium_reaction_energy_per_atom,total_magnetization,total_magnetization_normalized_vol,ordering,num_magnetic_sites,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,theoretical,deprecated,has_props,possible_species,database_IDs,site_density,is_pv_candidate,is_ibsc_candidate,is_pv_candidate_amp,is_ibsc_candidate_amp,near_hull,gap_category,has_dielectric_data,has_elastic_data,has_experimental_ref,task_ids,regime_calc,estrutura_esperada,usar_em_analise,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-2222834,MgCu2GeS4,Cu-Ge-Mg-S,"['Cu', 'Ge', 'Mg', 'S']",4,8,157.84828631548194,3.706108854275235,Tetragonal,I-42m,121,0.6525000000000001,True,False,4.13752951,,,,,,,-4.7195499425000005,-0.844362185,0.001103299374998,False,,0.0,0.0,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mg2+', 'Ge4+', 'S2-', 'Cu+']",{},0.0506815765108205,False,False,False,False,True,Gap estreito (<0.7 eV),False,False,False,"['mp-2222834', 'mp-2240543']",GGA,kesterita,True,12.0,32.0,20.0,20.75,6.9375,16.0,64.0,88.0,24.0,78.375,9.78125,88.0,24.305,72.64,48.335,44.037124999999996,16.90515625,32.065,388.36,1357.77,969.41,800.4225000000001,412.0625,388.36,2.0,16.0,14.0,12.75,3.5625,16.0,3.0,4.0,1.0,3.375,0.46875,3.0,105.0,141.0,36.0,118.125,13.125,105.0,1.31,2.58,1.27,2.1799999999999997,0.4000000000000001,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,7.75,3.1875,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,11.07,25.786875,14.716874999999998,21.3978125,5.163906249999998,25.786875,0.0,2.202,2.202,1.1488749999999999,1.053125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,143.625,73.625,70.0
mp-629443,Li2EuGeS4,Eu-Ge-Li-S,"['Eu', 'Ge', 'Li', 'S']",4,8,166.73528246713374,3.652472659104569,Tetragonal,I-42m,121,0.2021,False,False,3.97579744,,,,,,,-5.8836330125,-1.473810968333333,0.0,True,-0.027856986302086,6.9997799,0.041981395877502,FM,1,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Eu2+', 'S2-', 'Li+', 'Ge4+']",{'icsd': ['icsd-281012']},0.0479802467817627,False,False,False,False,True,Gap estreito (<0.7 eV),False,False,True,"['mp-1417973', 'mp-1832571', 'mp-2265985', 'mp-2283335', 'mp-926553', 'mp-1695971', 'mp-910914', 'mp-629443', 'mp-2265587', 'mp-927088']",GGA,kesterita,True,3.0,63.0,60.0,20.625,13.4375,16.0,1.0,88.0,87.0,57.25,36.1875,88.0,6.941,151.964,145.023,45.84325,33.229375000000005,32.065,388.36,1211.4,823.0400000000001,595.9025,278.64875,388.36,1.0,16.0,15.0,10.375,6.53125,16.0,2.0,6.0,4.0,3.25,0.875,3.0,105.0,198.0,93.0,124.25,20.3125,105.0,0.98,2.58,1.6,1.934375,0.66453125,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,1.25,2.1875,0.0,0.0,7.0,7.0,0.875,1.53125,0.0,1.0,14.0,13.0,6.125,2.6875,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.875,1.53125,0.0,1.0,7.0,6.0,2.625,1.4375,2.0,16.5933333333,36.46,19.866666666700002,24.474895833325,4.30825520834375,25.786875,0.0,2.202,2.202,1.1488749999999999,1.053125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,149.0,79.0,70.0
mp-6408,ZnCu2GeS4,Cu-Ge-S-Zn,"['Cu', 'Ge', 'S', 'Zn']",4,8,147.001823583286,4.443875003832139,Tetragonal,I-42m,121,0.369399999999999,True,False,4.37297574,9.96642851,2.6945651933333323,12.660993703333334,3.156965078995965,,,-4.52743672375,-0.6985897668749991,0.0,True,-0.002712575625001,0.0,0.0,NM,0,,,0.8150000000000001,0.289,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cu+', 'Zn2+', 'S2-', 'Ge4+']","{'icsd': ['icsd-627794', 'icsd-627804', 'icsd-61693', 'icsd-152752']}",0.0544210935959409,False,False,False,False,True,Gap estreito (<0.7 eV),True,False,True,"['mp-1048724', 'mp-2694360', 'mp-1779832', 'mp-1048725', 'mp-2798868', 'mp-2791796', 'mp-977960', 'mp-2829286', 'mp-1537232', 'mp-914625', 'mp-2789250', 'mp-2184853', 'mp-1116722', 'mp-1048713', 'mp-6408', 'mp-992519', 'mp-1703453', 'mp-1115236', 'mp-1590713', 'mp-2795026', 'mvc-16091', 'mp-1420969', 'mp-2829946', 'mp-2829373', 'mp-2791762', 'mp-2829875', 'mp-2798804', 'mp-2804725', 'mp-2831533', 'mp-2792782']",GGA,kesterita,True,16.0,32.0,16.0,23.0,7.0,16.0,64.0,88.0,24.0,78.5,9.625,88.0,32.065,72.64,40.575,49.171499999999995,17.1065,32.065,388.36,1357.77,969.41,771.6324999999999,403.010625,388.36,11.0,16.0,5.0,14.0,2.0,16.0,3.0,4.0,1.0,3.5,0.5,3.0,105.0,132.0,27.0,115.75,10.75,105.0,1.65,2.58,0.9300000000000002,2.2225,0.3575000000000001,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,9.0,3.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,11.07,25.786875,14.716874999999998,20.2815625,6.186171874999999,25.786875,0.0,2.202,2.202,1.1488749999999999,1.053125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,143.625,73.625,70.0
mp-7394,BaAg2GeS4,Ag-Ba-Ge-S,"['Ag', 'Ba', 'Ge', 'S']",4,8,195.46732736462647,4.70604412291684,Tetragonal,I-42m,121,0.5960999999999991,False,False,3.38929799,6.600815123333331,5.4053176600000015,12.006132783333332,2.56920515399867,,,-4.61499012875,-1.017806503541665,0.0,True,-0.034381766406255,0.0001752,8.963134778692726e-07,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Ag+', 'S2-', 'Ge4+', 'Ba2+']",{'icsd': ['icsd-10040']},0.04092755606709,False,False,False,False,True,Gap estreito (<0.7 eV),True,False,True,"['mp-686845', 'mp-1833509', 'mp-707999', 'mp-1119676', 'mp-7394', 'mp-1687504', 'mp-2287607', 'mp-1599752', 'mp-2287771', 'mp-2320540', 'mp-2056144', 'mp-1300366', 'mp-671676', 'mp-2286239']",GGA,kesterita,True,16.0,56.0,40.0,30.75,14.75,16.0,9.0,88.0,79.0,71.25,18.6875,88.0,32.065,137.327,105.262,69.245425,37.180425,32.065,388.36,1234.93,846.57,779.3375000000001,390.9775,388.36,2.0,16.0,14.0,12.75,3.5625,16.0,3.0,6.0,3.0,4.0,1.0,3.0,105.0,215.0,110.0,130.625,28.28125,105.0,0.89,2.58,1.69,2.135,0.44500000000000006,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,12.0,7.75,3.1875,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,16.33,63.59,47.260000000000005,27.800312499999997,8.947421875,25.786875,0.0,2.202,2.202,1.1488749999999999,1.053125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,148.0,78.0,70.0
mp-9490,KAg2SbS4,Ag-K-S-Sb,"['Ag', 'K', 'S', 'Sb']",4,8,213.800709573496,3.921085921459203,Tetragonal,I-42m,121,0.569599999999999,False,False,2.1818204,6.576508179999998,4.545266689999999,11.121774869999996,2.564470350774209,,,-13.79307334667623,-0.47151298855123,0.00594227557638,False,,0.0,0.0,NM,0,,,1.253,0.344,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'Sb5+', 'Ag+', 'S2-']",{'icsd': ['icsd-82143']},0.037418023616287,False,False,False,False,True,Gap estreito (<0.7 eV),True,False,True,"['mp-2221500', 'mp-2829506', 'mp-2796568', 'mp-9490', 'mp-1119922', 'mp-670688', 'mp-2829891', 'mp-1833221', 'mp-2256588', 'mp-2810629', 'mp-1601944', 'mp-2691121', 'mp-2804645', 'mp-612592', 'mp-2828254', 'mp-2807185', 'mp-2792750', 'mp-1180762', 'mp-2287887', 'mp-1704702', 'mp-2259487', 'mp-2783324', 'mp-2783493', 'mp-2221503', 'mp-687667', 'mp-661157', 'mp-2068723', 'mp-2781755', 'mp-1424321', 'mp-2786786', 'mp-2790428']",GGA,kesterita,True,16.0,51.0,35.0,28.5,14.875,16.0,3.0,88.0,85.0,71.25,20.1875,88.0,32.065,121.76,89.69500000000001,63.1068375,37.043971875,32.065,336.53,1234.93,898.4000000000001,657.9512500000001,349.9465625,388.36,1.0,16.0,15.0,12.75,3.8125,16.0,3.0,5.0,2.0,3.875,0.875,3.0,105.0,203.0,98.0,131.5,26.5,105.0,0.82,2.58,1.7600000000000002,2.13125,0.4487500000000001,2.58,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.375,1.78125,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,7.75,3.4375,6.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,2.0,16.33,73.1066666667,56.776666666699995,30.0592708333375,11.13703125000625,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,140.625,70.625,70.0
mp-1218922,SnTe(PbS)4,Pb-S-Sn-Te,"['Pb', 'S', 'Sn', 'Te']",4,10,280.76995560069537,7.117011121433152,Trigonal,R3m,160,0.5192,True,False,5.53253168,,,,,,,-4.566360809,-0.711055121166664,0.020465665250001,False,,7.97e-05,2.838622808821735e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Sn2+', 'S2-', 'Pb2+', 'Te2-']",{},0.0356163464093066,False,False,False,False,True,Gap estreito (<0.7 eV),False,False,False,"['mp-1218922', 'mp-1932549', 'mp-1406751', 'mp-1737394']",GGA,relacionada,True,16.0,82.0,66.0,49.4,26.720000000000006,16.0,80.0,90.0,10.0,84.6,3.8,81.0,32.065,207.2,175.135,120.33699999999999,70.943,32.065,388.36,722.66,334.29999999999995,518.3620000000001,106.65799999999999,388.36,14.0,16.0,2.0,15.0,1.0,14.0,3.0,6.0,3.0,4.6,1.28,3.0,105.0,146.0,41.0,128.1,18.48,105.0,1.96,2.58,0.6200000000000001,2.37,0.168,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,10.0,10.0,6.0,4.8,0.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,6.0,28.0,22.0,16.6,9.120000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,25.786875,34.7633333333,8.976458333299998,28.363583333329995,2.264233333327997,25.786875,0.0,2.202,2.202,0.9272,1.0198399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,147.3,63.1,70.0
mp-1219697,Rb3Ag9(SbS3)4,Ag-Rb-S-Sb,"['Ag', 'Rb', 'S', 'Sb']",4,28,735.7336469922935,4.737493367464797,Tetragonal,I-4,82,1.6418,False,False,2.47767591,,,,,,,-3.962453521428571,-0.58056713455357,0.002567341904761,False,,0.0010608,1.441826134140512e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Rb+', 'Ag+', 'S2-', 'Sb3+']",{},0.0380572509011447,True,False,True,True,True,Janela PV (1.0–1.8 eV),False,False,False,"['mp-1219697', 'mp-1359775', 'mp-1886908']",GGA,kesterita,True,16.0,51.0,35.0,33.214285714285715,14.755102040816325,16.0,4.0,88.0,84.0,71.17857142857143,18.36734693877551,88.0,32.065,121.76,89.69500000000001,74.96561428571428,36.77195510204082,32.065,312.46,1234.93,922.47,725.9710714285713,377.9904336734694,388.36,1.0,16.0,15.0,12.642857142857142,3.5510204081632653,16.0,3.0,5.0,2.0,4.142857142857143,0.9795918367346939,3.0,105.0,220.0,115.0,135.03571428571428,25.744897959183675,105.0,0.82,2.58,1.7600000000000002,2.1067857142857145,0.40561224489795933,2.58,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.142857142857143,1.836734693877551,4.0,0.0,10.0,10.0,4.642857142857143,4.974489795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,8.357142857142858,3.596938775510204,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,3.0,3.0,1.2857142857142858,1.1020408163265307,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,2.0,16.33,90.7225,74.3925,30.529285714285713,13.193035714285715,25.786875,0.0,2.202,2.202,0.9437142857142857,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,150.57142857142858,69.06122448979592,70.0
mp-1224211,K3Ag9(SbS3)4,Ag-K-S-Sb,"['Ag', 'K', 'S', 'Sb']",4,28,716.1581685061146,4.544440484270988,Tetragonal,I-4,82,1.625299999999999,False,False,2.51974815,,,,,,,-15.0790104272123,-0.454317721498016,0.006626980912704,False,,0.0006464,9.025939079189336e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'Ag+', 'S2-', 'Sb3+']",{},0.0390975083875775,True,False,True,True,True,Janela PV (1.0–1.8 eV),False,False,False,"['mp-1683621', 'mp-1877179', 'mp-1224211', 'mp-1360295']",GGA,kesterita,True,16.0,51.0,35.0,31.285714285714285,15.73469387755102,16.0,3.0,88.0,85.0,71.07142857142857,18.48979591836735,88.0,32.065,121.76,89.69500000000001,69.99745357142857,39.134778826530614,32.065,336.53,1234.93,898.4000000000001,728.5500000000001,375.5957142857143,388.36,1.0,16.0,15.0,12.642857142857142,3.5510204081632653,16.0,3.0,5.0,2.0,4.035714285714286,0.8954081632653061,3.0,105.0,203.0,98.0,133.21428571428572,24.183673469387752,105.0,0.82,2.58,1.7600000000000002,2.1067857142857145,0.40561224489795933,2.58,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.142857142857143,1.836734693877551,4.0,0.0,10.0,10.0,4.642857142857143,4.974489795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,8.357142857142858,3.596938775510204,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,3.0,3.0,1.2857142857142858,1.1020408163265307,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,2.0,16.33,73.1066666667,56.776666666699995,28.64187500000357,10.3619196428625,25.786875,0.0,2.202,2.202,0.9437142857142857,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,150.57142857142858,69.06122448979592,70.0
mp-1226259,Cs3Ag9(SbS3)4,Ag-Cs-S-Sb,"['Ag', 'Cs', 'S', 'Sb']",4,28,763.6704627540192,4.873632904496218,Tetragonal,I-4,82,1.5938999999999992,False,False,2.56909745,,,,,,,-3.957020514285714,-0.5829080383559101,0.0,True,-0.001735058303571,0.0001757,2.30073059741468e-07,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Ag+', 'Cs+', 'S2-', 'Sb3+']",{},0.0366650294408714,True,False,True,True,True,Janela PV (1.0–1.8 eV),False,False,False,"['mp-1226259', 'mp-1893397', 'mp-1360139']",GGA,kesterita,True,16.0,55.0,39.0,35.142857142857146,16.408163265306122,16.0,5.0,88.0,83.0,71.28571428571429,18.24489795918367,88.0,32.065,132.9054519,100.8404519,80.04821984642857,41.12847415408164,32.065,301.59,1234.93,933.3400000000001,724.8064285714287,379.07188775510207,388.36,1.0,16.0,15.0,12.642857142857142,3.5510204081632653,16.0,3.0,6.0,3.0,4.25,1.0714285714285714,3.0,105.0,244.0,139.0,137.60714285714286,27.948979591836736,105.0,0.79,2.58,1.79,2.1035714285714286,0.40836734693877563,2.58,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.142857142857143,1.836734693877551,4.0,0.0,10.0,10.0,4.642857142857143,4.974489795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,8.357142857142858,3.596938775510204,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,3.0,3.0,1.2857142857142858,1.1020408163265307,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,2.0,16.33,115.765,99.435,33.21241071428572,17.689840561224493,25.786875,0.0,2.202,2.202,0.9437142857142857,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,150.57142857142858,69.06122448979592,70.0
mp-1215797,Zn2Cu10Sb4S13,Cu-S-Sb-Zn,"['Cu', 'S', 'Sb', 'Zn']",4,29,568.5646822607048,4.87784590851209,Tetragonal,I-42m,121,0.5294000000000001,False,False,5.05432917,,,,,,,-4.408036453793104,-0.483425104051723,0.041917241379308,False,,0.0010069,1.770950661227149e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cu+', 'Zn2+', 'S2-', 'Sb3+']",{},0.0510056303263356,False,False,False,False,True,Gap estreito (<0.7 eV),False,False,False,"['mp-1236929', 'mp-1215797', 'mp-1380509', 'mp-1888655']",GGA,kesterita,True,16.0,51.0,35.0,26.275862068965516,9.212841854934602,16.0,64.0,88.0,24.0,78.0,10.89655172413793,88.0,32.065,121.76,89.69500000000001,57.589827586206894,22.88432818073722,32.065,388.36,1357.77,969.41,814.7193103448276,399.08618311533894,388.36,11.0,16.0,5.0,13.862068965517242,2.2306777645659928,16.0,3.0,5.0,2.0,3.689655172413793,0.6183115338882282,3.0,105.0,139.0,34.0,120.17241379310344,13.602853745541022,105.0,1.65,2.58,0.9300000000000002,2.208275862068965,0.33326991676575507,2.58,1.0,2.0,1.0,1.6551724137931034,0.4518430439952437,2.0,0.0,4.0,4.0,2.206896551724138,1.8263971462544593,4.0,0.0,10.0,10.0,5.517241379310345,4.946492271105826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.379310344827585,3.0297265160523184,6.0,0.0,1.0,1.0,0.3448275862068966,0.4518430439952437,0.0,0.0,3.0,3.0,1.3103448275862069,1.0844233055885848,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6551724137931034,0.6801426872770511,2.0,11.07,31.56,20.49,20.692737068965517,7.565023781212841,25.786875,0.0,2.202,2.202,0.9871034482758619,1.089217598097503,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,145.24137931034483,67.4577883472057,70.0
